Date,Close,High,Low,Open,Volume
2021-12-23,31.0335,31.1532,30.9465,31.0553,55705360
2021-12-24,31.1205,31.2402,31.0988,31.1097,50101524
2021-12-27,31.3599,31.3816,31.1314,31.1532,26048796
2021-12-28,31.61,31.61,31.3925,31.3925,89823980
2021-12-29,31.7514,31.795,31.5556,31.6427,90088896
2021-12-30,31.6535,31.7623,31.6209,31.7514,24985712
2022-01-03,31.8493,32.056,31.7623,31.7623,27136808
2022-01-04,32.5455,32.5455,32.1322,32.1322,38537760
2022-01-05,32.4802,32.7522,32.4367,32.6543,45626404
2022-01-06,32.1757,32.3606,31.9799,32.2627,34484932
2022-01-07,31.8929,32.415,31.8711,32.2627,27956496
2022-01-10,32.0995,32.1539,31.6318,31.7623,62807884
2022-01-11,32.2627,32.3062,31.9146,32.1104,71021608
2022-01-12,32.5346,32.5455,32.3497,32.4911,40619208
2022-01-13,32.6978,32.7304,32.5346,32.5346,29812384
2022-01-14,32.6978,32.8936,32.4258,32.8066,40446116
2022-01-17,33.0676,33.1546,32.8718,32.8718,27711192
2022-01-18,32.6978,33.122,32.6651,33.1111,57660460
2022-01-19,32.3062,32.5564,32.2518,32.415,58657148
2022-01-20,32.4367,32.4585,32.1104,32.3062,65053388
2022-01-21,31.7142,32.0032,31.6364,31.9921,119510380
2022-01-24,32.0143,32.0143,31.503,31.5919,52641948
2022-01-25,31.4919,31.6919,31.4029,31.6919,96087792
2022-01-26,31.4696,31.6141,31.3585,31.3807,71003288
2022-02-07,31.6364,31.7475,31.3918,31.7031,96090320
2022-02-08,31.7698,31.9032,31.7475,31.8587,44340368
2022-02-09,31.8809,31.9032,31.7142,31.9032,32243600
2022-02-10,32.2477,32.2477,31.9032,31.9921,24016868
2022-02-11,32.2255,32.2478,32.0254,32.1699,17259684
2022-02-14,31.7253,32.0032,31.6141,32.0032,47456160
2022-02-15,31.5808,31.8365,31.5586,31.7253,29444908
2022-02-16,32.1032,32.1144,31.9699,31.9921,26800172
2022-02-17,32.1255,32.2366,32.0143,32.1032,19763216
2022-02-18,32.0365,32.0477,31.8031,31.9032,15468844
2022-02-21,31.9699,31.981,31.7475,31.892,18011756
2022-02-22,31.5363,31.7142,31.2918,31.7031,74872596
2022-02-23,31.6252,31.6586,31.4919,31.5363,17635428
2022-02-24,30.8582,31.3696,30.7471,31.3696,117813808
2022-02-25,30.7915,30.9472,30.647,30.9138,90309080
2022-03-01,31.2251,31.3029,30.8694,30.9138,32958060
2022-03-02,31.0472,31.1473,30.9472,31.125,24524616
2022-03-03,31.1139,31.3029,31.0917,31.2362,17755472
2022-03-04,30.7804,30.8694,30.6693,30.7915,50396708
2022-03-07,29.7911,30.4358,29.7355,30.4358,208177676
2022-03-08,29.1575,29.6021,29.1241,29.4465,167283432
2022-03-09,29.4576,29.6244,29.3909,29.3909,83526340
2022-03-10,30.3136,30.358,30.0579,30.0579,57746092
2022-03-11,29.88,30.2024,29.8356,30.2024,42419380
2022-03-14,29.88,30.0912,29.7911,30.0134,34346608
2022-03-15,29.2686,29.6021,29.2131,29.6021,94122712
2022-03-16,29.3909,29.6244,29.1464,29.6132,75954080
2022-03-17,30.3247,30.3469,30.0579,30.1135,56006192
2022-03-18,30.258,30.3691,30.1246,30.3691,50581376
2022-03-21,30.4581,30.6026,30.4136,30.4136,30873588
2022-03-22,30.4136,30.4581,30.3024,30.4136,24184288
2022-03-23,30.7026,30.7582,30.5803,30.5915,41079752
2022-03-24,30.6804,30.7026,30.4692,30.5692,17108564
2022-03-25,30.7249,30.7915,30.6582,30.7693,19496792
2022-03-28,30.3914,30.4581,30.1357,30.4581,42024708
2022-03-29,30.4247,30.5025,30.3691,30.4581,25774216
2022-03-30,30.8027,30.836,30.6915,30.6915,32665068
2022-03-31,30.7026,30.8249,30.7026,30.8027,14238552
2022-04-01,30.4469,30.4469,30.2691,30.3691,30795024
2022-04-06,30.2913,30.3136,30.0134,30.069,46251656
2022-04-07,29.7466,30.0356,29.7466,30.0356,58991464
2022-04-08,29.9134,29.9134,29.7355,29.8133,35768872
2022-04-11,29.4465,29.8911,29.3909,29.8244,66837660
2022-04-12,29.4687,29.5354,29.2575,29.3798,56875520
2022-04-13,30.0245,30.0579,29.6132,29.6577,28186852
2022-04-14,29.9134,30.1802,29.9134,30.1802,19791976
2022-04-15,29.402,29.5799,29.3465,29.5354,82769516
2022-04-18,29.2464,29.402,29.1575,29.3465,71848084
2022-04-19,29.3465,29.5577,29.3131,29.402,36238036
2022-04-20,29.491,29.5021,29.2686,29.3909,27048540
2022-04-21,29.5132,29.7022,29.491,29.6244,15936376
2022-04-22,29.2575,29.2909,29.0908,29.2131,44801348
2022-04-25,28.7351,28.9129,28.6017,28.9018,128851880
2022-04-26,28.7351,28.8573,28.6461,28.8462,37409408
2022-04-27,28.1348,28.2348,28.0236,28.2348,114986256
2022-04-28,28.2571,28.3238,28.0014,28.3127,46171364
2022-04-29,28.6239,28.7907,28.5127,28.6573,47537724
2022-05-03,28.4127,28.6128,28.3349,28.5794,25125076
2022-05-04,28.4127,28.5572,28.346,28.5239,39598772
2022-05-05,28.7351,28.8573,28.6684,28.7906,24902416
2022-05-06,28.157,28.2015,28.0014,28.1126,68203532
2022-05-09,27.6902,27.9125,27.679,27.9014,51720992
2022-05-10,27.5679,27.5901,27.0232,27.1566,55376572
2022-05-11,27.6123,27.6679,27.4123,27.5345,32199604
2022-05-12,26.9565,27.3456,26.9454,27.3456,47755260
2022-05-13,27.201,27.201,27.0232,27.1455,28106200
2022-05-16,27.3456,27.5679,27.2344,27.4456,22904664
2022-05-17,27.6457,27.679,27.3789,27.3789,16662204
2022-05-18,27.9458,28.0125,27.8458,27.868,25266444
2022-05-19,27.4123,27.5234,27.2677,27.4456,29033480
2022-05-20,27.7124,27.7791,27.4901,27.5123,14661664
2022-05-23,27.768,27.9236,27.679,27.8569,10715572
2022-05-24,27.4567,27.8347,27.4345,27.7902,20276748
2022-05-25,27.6679,27.7235,27.4456,27.5012,10270292
2022-05-26,27.3233,27.7902,27.3122,27.7902,23219872
2022-05-27,27.9014,27.9681,27.579,27.6012,46801572
2022-05-30,28.5794,28.5906,28.246,28.2904,58170520
2022-05-31,28.8573,28.8573,28.3682,28.5572,28102668
2022-06-01,28.7128,28.9129,28.6795,28.7462,25626728
2022-06-02,28.4127,28.5572,28.3682,28.5572,17718612
2022-06-06,28.6128,28.6795,28.3349,28.5127,16111300
2022-06-07,28.3238,28.4461,28.2015,28.4461,19365760
2022-06-08,28.635,28.7017,28.4905,28.5683,15916200
2022-06-09,28.5461,28.5683,28.3794,28.5016,7709100
2022-06-10,28.2571,28.3238,28.1015,28.1904,16998412
2022-06-13,27.4678,27.6235,27.4456,27.5901,67467100
2022-06-14,27.4234,27.4678,27.1455,27.2566,47559120
2022-06-15,27.29,27.4789,27.2677,27.3456,35393308
2022-06-16,27.2344,27.7902,27.1788,27.5901,51071688
2022-06-17,26.8676,27.0121,26.7675,26.9009,78686220
2022-06-20,26.623,26.8898,26.5674,26.8787,42257108
2022-06-21,27.1677,27.1677,26.7564,26.8898,25930500
2022-06-22,26.5674,27.0565,26.5341,27.0565,60435976
2022-06-23,26.2117,26.6341,26.0672,26.6341,67491772
2022-06-24,26.2673,26.523,26.2228,26.3785,43073528
2022-06-27,26.8898,27.001,26.6341,26.6341,66723816
2022-06-28,26.6341,26.8565,26.5119,26.8565,43233840
2022-06-29,26.4118,26.5785,26.3451,26.3896,25087984
2022-06-30,25.7448,26.1895,25.6781,26.1673,81720980
2022-07-01,24.8,25.7115,24.7222,25.7115,138878240
2022-07-04,24.5554,24.9445,24.4554,24.7333,105770848
2022-07-05,24.6777,25.1112,24.2331,25.0223,64857832
2022-07-06,24.1997,24.6888,24.1108,24.6777,62447924
2022-07-07,24.9223,24.9334,24.133,24.3331,53732760
2022-07-08,25.1779,25.3224,24.9667,25.189,40711428
2022-07-11,24.9556,25.278,24.8667,25.2669,30291812
2022-07-12,24.3553,24.6666,24.2664,24.6666,44533776
2022-07-13,25.2224,25.2669,25.0334,25.1223,99299588
2022-07-14,25.3447,25.4002,24.8556,25.0556,59001712
2022-07-15,25.6781,25.7115,25.2891,25.4781,74221248
2022-07-18,25.7911,25.9379,25.7346,25.8927,88829376
2022-07-19,25.8137,25.8927,25.6556,25.7346,53005460
2022-07-20,25.983,26.2428,25.904,26.1637,67345152
2022-07-21,26.2766,26.2766,25.9717,26.0621,35213080
2022-07-22,26.3783,26.4686,26.2653,26.3331,62459656
2022-07-25,26.3557,26.4121,26.1976,26.2653,42173440
2022-07-26,26.1185,26.3331,26.0395,26.3331,50495728
2022-07-27,26.3557,26.3557,26.0056,26.0847,31668200
2022-07-28,26.4008,26.638,26.4008,26.6154,33228832
2022-07-29,26.6493,26.7622,26.5702,26.6831,32121328
2022-08-01,26.5702,26.6718,26.4686,26.6718,38018536
2022-08-02,26.1471,26.3734,26.0452,26.3734,70777800
2022-08-03,26.3055,26.3055,26.1358,26.1697,31360808
2022-08-04,26.3734,26.4299,26.0679,26.3281,27397668
2022-08-05,27.0409,27.0409,26.6788,26.7015,37238236
2022-08-08,26.9843,26.9843,26.7693,26.9277,34765628
2022-08-09,26.9617,27.0409,26.7015,26.792,31536632
2022-08-10,26.6788,26.7467,26.5883,26.7015,28891416
2022-08-11,27.1653,27.2559,27.0635,27.1088,42912384
2022-08-12,27.3351,27.3803,27.2219,27.2785,33697348
2022-08-15,27.584,27.6292,27.4369,27.4821,38189448
2022-08-16,27.6292,27.6745,27.584,27.6066,39489064
2022-08-17,27.6405,27.6745,27.5613,27.6292,55419464
2022-08-18,27.4595,27.4821,27.369,27.4708,21088012
2022-08-19,27.5048,27.6066,27.3577,27.4369,16104076
2022-08-22,27.1653,27.2106,27.0975,27.154,20028000
2022-08-23,26.7467,26.9277,26.7467,26.8259,41302508
2022-08-24,26.6788,26.9164,26.6223,26.8825,28253912
2022-08-25,26.9277,27.0296,26.8033,26.8146,19574876
2022-08-26,27.0635,27.1767,27.0296,27.1201,39838948
2022-08-29,26.3734,26.4639,26.2489,26.3055,63102952
2022-08-30,26.4186,26.5204,26.2942,26.3734,48621412
2022-08-31,26.611,26.611,26.2036,26.2376,28183656
2022-09-01,26.0566,26.1584,25.966,26.1358,84246316
2022-09-02,25.7737,26.0452,25.7624,26.0452,55976232
2022-09-05,25.8303,25.966,25.7284,25.819,35512716
2022-09-06,26.0,26.1131,25.8529,25.9774,25904464
2022-09-07,25.389,25.604,25.3664,25.5927,61955568
2022-09-08,25.57,25.5814,25.4343,25.5814,28468684
2022-09-12,26.1131,26.1697,26.0226,26.0905,30181272
2022-09-13,26.2489,26.3394,26.1923,26.2715,18161944
2022-09-14,25.7171,25.785,25.5248,25.5814,43782264
2022-09-15,25.7624,25.8529,25.6153,25.6832,14736400
2022-09-16,25.4682,25.5361,25.4116,25.4908,51803628
2022-09-19,25.3551,25.5587,25.3211,25.5587,28709272
2022-09-20,25.5814,25.604,25.4003,25.4682,23028824
2022-09-21,25.3664,25.5248,25.2985,25.5248,44046172
2022-09-22,25.0609,25.0609,24.7781,24.9817,59646724
2022-09-23,24.8233,24.9704,24.7441,24.9478,58395944
2022-09-26,24.3594,24.4499,24.2463,24.4499,79683304
2022-09-27,24.3255,24.4273,24.2123,24.3934,35851112
2022-09-28,23.8163,24.3594,23.8163,24.3481,75593876
2022-09-29,23.7372,24.0879,23.6693,24.0879,41608432
2022-09-30,23.409,23.5109,23.3072,23.3751,50705712
2022-10-03,23.1262,23.443,23.0922,23.1941,43969468
2022-10-04,23.7145,23.7145,23.5561,23.658,30114732
2022-10-05,24.2689,24.4047,24.0653,24.0992,42787184
2022-10-06,24.4386,24.4386,24.3255,24.3934,33828044
2022-10-07,24.0313,24.3029,24.0087,24.3029,34802512
2022-10-11,22.7868,23.1149,22.7415,23.0809,125921740
2022-10-12,22.6736,22.7868,22.5265,22.7189,53397184
2022-10-13,22.4021,22.7528,22.4021,22.7528,83371040
2022-10-14,23.047,23.1488,22.8773,23.0244,45731032
2022-10-17,22.617,22.651,22.4134,22.617,78771904
2022-10-18,22.8773,22.9791,22.617,22.9678,25608136
2022-10-19,22.5718,22.8546,22.5265,22.8094,62496316
2022-10-20,22.4473,22.5039,22.0287,22.221,75939888
2022-10-21,22.3794,22.5944,22.3342,22.47,48662404
2022-10-24,22.3116,22.8094,22.3116,22.7981,67982140
2022-10-25,21.8816,22.3116,21.8364,22.3116,80259668
2022-10-26,22.0853,22.1758,21.8364,21.9156,43837832
2022-10-27,22.4021,22.4813,22.2889,22.2889,32068688
2022-10-28,22.1192,22.3116,22.0061,22.3116,45962880
2022-10-31,22.4134,22.4813,22.1984,22.3681,40352320
2022-11-01,22.5378,22.617,22.3568,22.3681,32777216
2022-11-02,22.6284,22.6397,22.4926,22.5378,28021220
2022-11-03,22.3342,22.3681,22.255,22.2889,54132456
2022-11-04,22.3681,22.3908,22.0627,22.1984,25730140
2022-11-07,22.7528,22.8207,22.5265,22.5831,48426144
2022-11-08,22.9904,23.0696,22.9112,22.9565,41625688
2022-11-09,23.6466,23.6466,23.2054,23.2054,75645316
2022-11-10,23.4204,23.4996,23.3525,23.409,58931616
2022-11-11,24.6649,24.6649,24.3934,24.5631,137249556
2022-11-14,24.8912,24.9817,24.7554,24.8459,72667064
2022-11-15,25.9547,26.0113,25.1627,25.1627,135373028
2022-11-16,25.9095,26.1923,25.7624,26.0226,94684964
2022-11-17,25.9208,25.9434,25.5361,25.785,53409672
2022-11-18,25.8529,26.215,25.8076,26.0,42624300
2022-11-21,25.7624,25.9434,25.7284,25.8755,34742276
2022-11-22,25.9774,26.0226,25.5814,25.6606,22178072
2022-11-23,26.1584,26.2263,26.0339,26.1697,31755848
2022-11-24,26.4073,26.4412,26.2263,26.2489,60955344
2022-11-25,26.4073,26.4639,26.3281,26.396,64081944
2022-11-28,25.8755,26.0905,25.7737,25.9321,60178952
2022-11-29,26.1131,26.1131,25.5927,25.7624,42685868
2022-11-30,26.3281,26.3394,25.9887,26.0452,37184264
2022-12-01,26.7807,27.0409,26.7015,26.973,98737356
2022-12-02,26.5431,26.6901,26.4752,26.5431,29920608
2022-12-05,26.577,26.8146,26.5204,26.5431,47951016
2022-12-06,26.0905,26.4299,26.0679,26.4299,39880032
2022-12-07,25.9321,26.215,25.8416,25.9095,32901556
2022-12-08,25.6266,25.819,25.4456,25.8076,36475576
2022-12-09,26.0226,26.0792,25.785,25.7963,24947356
2022-12-12,25.7737,25.8416,25.6266,25.8416,33456200
2022-12-13,25.6606,25.9095,25.6266,25.9095,26088568
2022-12-14,25.9774,26.0226,25.7963,25.819,31534172
2022-12-15,26.0,26.0339,25.7737,25.8642,31236764
2022-12-16,25.57,25.6379,25.4003,25.4569,47527104
2022-12-19,25.423,25.5587,25.3438,25.423,24526112
2022-12-20,24.9591,25.4569,24.9025,25.3777,49743932
2022-12-21,25.0609,25.208,24.9591,25.0722,47612612
2022-12-22,25.4795,25.5135,25.2872,25.2872,20092604
2022-12-23,25.0496,25.1288,24.9817,25.0496,23941448
2022-12-26,25.1401,25.1627,25.0496,25.0722,16120680
2022-12-27,25.2532,25.4003,25.208,25.208,16508700
2022-12-28,24.8912,25.0043,24.7554,25.0043,48701404
2022-12-29,24.7781,24.8007,24.5291,24.7102,55414224
2022-12-30,24.9365,25.0609,24.9365,25.027,34572648
2023-01-03,25.0609,25.0949,24.5405,24.8007,59242536
2023-01-04,25.0043,25.0722,24.9138,24.9591,55019412
2023-01-05,25.1854,25.2759,25.1062,25.174,48283616
2023-01-06,25.2985,25.389,25.1514,25.1627,46347120
2023-01-09,26.2036,26.2036,25.7737,25.7963,59992304
2023-01-10,26.3055,26.3394,26.1923,26.2376,47897080
2023-01-11,26.3281,26.4186,26.2263,26.396,62409904
2023-01-12,26.215,26.3847,26.1697,26.362,39816908
2023-01-13,26.5204,26.8372,26.4639,26.8146,113933548
2023-01-16,26.7241,26.8259,26.7015,26.7241,110397484
2023-01-17,26.7241,26.7807,26.6562,26.7807,56226344
2023-01-30,27.9273,27.9967,27.7653,27.9504,173329284
2023-01-31,27.3719,27.9041,27.3719,27.9041,86450304
2023-02-01,27.5339,27.638,27.4067,27.5571,26163640
2023-02-02,27.9967,28.0198,27.8231,27.8347,62178044
2023-02-03,27.9967,28.0429,27.8116,27.9851,38029112
2023-02-06,27.5918,27.7884,27.5918,27.7884,53519476
2023-02-07,27.5339,27.5918,27.4298,27.5571,33203448
2023-02-08,27.962,27.9851,27.7653,27.7884,35659720
2023-02-09,27.9735,27.9967,27.8347,27.881,19396980
2023-02-10,27.9967,28.0198,27.9041,27.9735,24871900
2023-02-13,27.9388,27.9735,27.7422,27.9273,15322364
2023-02-14,28.1471,28.1818,28.0545,28.0545,30469028
2023-02-15,27.4992,27.8231,27.4876,27.7537,49084992
2023-02-16,27.8347,27.881,27.6033,27.6033,44040076
2023-02-17,27.4761,27.6033,27.3951,27.6033,31532096
2023-02-20,27.5339,27.6149,27.3257,27.4298,23364440
2023-02-21,27.5223,27.557,27.4298,27.5339,17772152
2023-02-22,27.2216,27.2447,27.0943,27.1868,43550488
2023-02-23,27.6265,27.719,27.291,27.291,24790780
2023-02-24,27.4876,27.7884,27.4876,27.7422,21990924
2023-03-01,27.6149,27.638,27.0365,27.1406,29869272
2023-03-02,27.5918,27.6149,27.3719,27.6149,13924924
2023-03-03,27.6149,27.7884,27.5802,27.719,12403748
2023-03-06,27.881,27.9735,27.7422,27.8,37364848
2023-03-07,28.0661,28.0892,27.8116,27.8925,29874380
2023-03-08,27.8347,27.9041,27.719,27.881,24727856
2023-03-09,27.8116,27.9504,27.8116,27.9388,13108684
2023-03-10,27.3719,27.5223,27.3025,27.4992,52548684
2023-03-13,27.4876,27.5571,27.1637,27.291,74943036
2023-03-14,27.1868,27.291,27.1059,27.1984,44186128
2023-03-15,27.21,27.4645,27.1753,27.3951,48857440
2023-03-16,27.0827,27.1637,26.9555,27.1174,62425580
2023-03-17,27.5223,27.5223,27.2563,27.2678,43399212
2023-03-20,27.3257,27.5455,27.2678,27.5223,28429916
2023-03-21,27.4529,27.4761,27.3488,27.4182,14367480
2023-03-22,27.9735,27.9735,27.638,27.638,56968508
2023-03-23,28.1933,28.2975,27.8694,27.9157,62131916
2023-03-24,28.2743,28.2975,28.1239,28.228,53829576
2023-03-27,28.1008,28.2049,28.0429,28.1702,42578380
2023-03-28,27.8578,28.0314,27.8116,27.9851,38965956
2023-03-29,27.9041,28.0082,27.8,27.9157,12297708
2023-03-30,28.0429,28.1586,27.9388,28.0892,45522456
2023-03-31,28.1355,28.309,28.0892,28.1586,59806560
2023-04-06,27.9967,27.9967,27.8116,27.962,30005676
2023-04-07,27.9967,28.1008,27.9504,28.0545,17655436
2023-04-10,27.9967,28.1471,27.9735,28.0545,15124112
2023-04-11,27.962,28.0314,27.8578,27.9967,23765992
2023-04-12,27.8925,27.962,27.8,27.962,11568680
2023-04-13,27.6496,27.8,27.6496,27.7769,26200016
2023-04-14,27.9157,27.9735,27.7306,27.7653,12363216
2023-04-17,27.8463,27.881,27.719,27.8463,22756672
2023-04-18,27.7537,27.8578,27.7074,27.8463,19338552
2023-04-19,27.5455,27.7769,27.4876,27.7653,31139140
2023-04-20,27.5108,27.6265,27.3951,27.4992,25631852
2023-04-21,27.4414,27.6612,27.4182,27.638,19224952
2023-04-24,27.3372,27.4182,27.2331,27.2563,26235392
2023-04-25,26.9786,27.3719,26.967,27.3719,74111004
2023-04-26,26.8629,26.9786,26.7588,26.967,51812420
2023-04-27,26.8398,26.9902,26.7241,26.8514,37843400
2023-04-28,27.1637,27.1984,27.0365,27.0365,22563740
2023-05-02,27.2331,27.3025,27.0943,27.1753,20658196
2023-05-03,27.1174,27.1521,27.0249,27.1521,16713728
2023-05-04,27.1868,27.1868,27.0017,27.0712,14828800
2023-05-05,27.2563,27.3141,27.1637,27.2331,8875004
2023-05-08,27.4298,27.5108,27.3835,27.4182,24044836
2023-05-09,27.5108,27.5339,27.372,27.4414,18544840
2023-05-10,27.2563,27.4876,27.2216,27.4876,16300476
2023-05-11,27.1984,27.4067,27.1984,27.3604,14739856
2023-05-12,27.1174,27.1868,27.0133,27.1059,15253396
2023-05-15,27.1174,27.1521,26.9902,27.0596,16478796
2023-05-16,27.4414,27.5339,27.2678,27.2794,31605876
2023-05-17,27.8925,27.9273,27.4529,27.4529,104119624
2023-05-18,28.2628,28.3206,28.1355,28.1818,87894220
2023-05-19,28.3437,28.4247,28.2743,28.3669,136498504
2023-05-22,28.2975,28.3784,28.2512,28.3437,71936104
2023-05-23,28.2743,28.3784,28.1818,28.2975,49062812
2023-05-24,28.1355,28.1818,28.0198,28.1471,43519312
2023-05-25,28.471,28.552,28.3322,28.4594,45771436
2023-05-26,29.142,29.1651,28.9222,28.9222,95122080
2023-05-29,29.3271,29.5122,29.2692,29.4891,57995472
2023-05-30,29.3271,29.3965,29.2577,29.3271,48495216
2023-05-31,29.1883,29.3155,28.9569,29.3155,35461188
2023-06-01,28.9569,29.061,28.899,29.0032,15517372
2023-06-02,29.3271,29.3849,29.1073,29.1073,31771276
2023-06-05,29.2345,29.3387,29.2114,29.3271,25440488
2023-06-06,29.3155,29.4428,29.1883,29.2345,26369656
2023-06-07,29.6395,29.6742,29.3849,29.3849,48306172
2023-06-08,29.3502,29.6626,29.2808,29.5932,20562940
2023-06-09,29.57,29.6626,29.4775,29.5006,22207812
2023-06-12,29.8477,29.9171,29.732,29.732,54885148
2023-06-13,30.4377,30.5303,30.1253,30.1253,93752808
2023-06-14,30.4261,30.4493,30.3104,30.403,26707972
2023-06-15,30.5187,30.5418,30.4261,30.4377,44164476
2023-06-16,30.4377,30.4955,30.3336,30.4955,28808864
2023-06-19,30.3683,30.4261,30.2063,30.2989,23915984
2023-06-20,30.2063,30.3683,30.16,30.3336,26115876
2023-06-21,30.2063,30.322,30.1369,30.2063,106262060
2023-06-26,30.0212,30.1601,29.9402,30.1601,29573612
2023-06-27,29.8246,29.9749,29.7783,29.8824,26296196
2023-06-28,29.8708,30.0097,29.8014,29.9287,22783412
2023-06-29,29.8593,30.1948,29.8245,30.0212,22786068
2023-06-30,29.8708,29.8708,29.6857,29.8014,28116752
2023-07-03,30.241,30.241,29.9865,29.9865,26491300
2023-07-04,30.3104,30.3451,30.2063,30.2526,22718680
2023-07-05,30.2642,30.3567,30.1716,30.3104,20003768
2023-07-06,29.5932,30.0097,29.5469,30.0097,65609104
2023-07-07,29.5469,29.6857,29.4081,29.5122,32081608
2023-07-10,29.4891,29.732,29.3849,29.6394,31486556
2023-07-11,29.894,29.894,29.6163,29.6163,18161736
2023-07-12,29.9518,29.9518,29.813,29.9171,13757804
2023-07-13,30.2873,30.5187,30.2757,30.3799,62665236
2023-07-14,30.5997,30.6575,30.4146,30.4146,58928984
2023-07-17,30.5418,30.5881,30.484,30.5418,61113608
2023-07-18,30.4831,30.7531,30.4479,30.7531,43350244
2023-07-19,30.2249,30.6357,30.2249,30.5536,57198712
2023-07-20,30.3658,30.4479,30.2836,30.2953,14887776
2023-07-21,29.861,29.908,29.6967,29.908,51028788
2023-07-24,29.8728,29.9667,29.7202,29.8141,38900724
2023-07-25,30.2484,30.3305,29.9784,29.9784,27691160
2023-07-26,30.1662,30.3305,30.131,30.3071,17586968
2023-07-27,30.401,30.401,30.2836,30.3188,16027612
2023-07-28,30.401,30.4949,30.2836,30.3775,10722548
2023-07-31,30.2366,30.6709,30.1075,30.5888,28994208
2023-08-01,30.3892,30.4127,30.2484,30.2836,17791060
2023-08-02,30.0136,30.3892,29.9197,30.3775,48022884
2023-08-04,29.8728,29.9315,29.7906,29.8728,26939664
2023-08-07,30.1662,30.2132,29.9432,29.9667,18407492
2023-08-08,29.8141,30.0958,29.6732,30.0723,42070044
2023-08-09,29.861,29.9667,29.7319,29.7671,14657596
2023-08-10,29.6732,29.8141,29.6497,29.7906,43583592
2023-08-11,29.6497,29.8962,29.6145,29.8141,30991408
2023-08-14,29.2272,29.5089,29.1333,29.4972,90266740
2023-08-15,29.2741,29.4502,29.2507,29.4033,29644352
2023-08-16,29.1215,29.2037,29.0159,29.145,72292252
2023-08-17,29.2507,29.2624,28.8516,29.0159,38535436
2023-08-18,29.0746,29.2976,29.0394,29.1568,30402880
2023-08-21,28.875,29.2154,28.875,29.1568,40236924
2023-08-22,29.1098,29.192,29.0394,29.1098,14564580
2023-08-23,29.3093,29.3798,29.1098,29.1098,27136280
2023-08-24,29.8141,29.8375,29.638,29.6732,26694756
2023-08-25,29.2389,29.4619,29.2272,29.4619,28754872
2023-08-28,29.4267,29.5089,29.2859,29.3093,17258996
2023-08-29,29.5911,29.5911,29.2741,29.5793,25960364
2023-08-30,29.7202,29.8258,29.6028,29.7554,22997780
2023-08-31,29.5089,29.7084,29.4619,29.7084,17424156
2023-09-01,29.5558,29.6497,29.368,29.4619,12327708
2023-09-04,29.7554,29.7671,29.4854,29.5558,13690652
2023-09-05,29.685,29.7202,29.5911,29.7084,14489636
2023-09-06,29.5793,29.7436,29.5441,29.7202,29338084
2023-09-07,29.3093,29.4619,29.2741,29.415,22600776
2023-09-08,29.1802,29.2272,29.0746,29.1333,22110532
2023-09-11,29.0629,29.2272,28.969,29.2154,33026528
2023-09-12,29.3563,29.3563,29.0746,29.1333,10398692
2023-09-13,29.3915,29.4854,29.2741,29.3915,12823132
2023-09-14,29.8023,29.8023,29.4737,29.5558,28711600
2023-09-15,29.8962,29.8962,29.7554,29.8141,22933528
2023-09-18,29.5793,29.7202,29.5441,29.7202,28383636
2023-09-19,29.4502,29.5911,29.4267,29.5441,16069368
2023-09-20,29.2859,29.3915,29.2272,29.3563,23793164
2023-09-21,28.8164,29.0746,28.7929,29.0629,84682840
2023-09-22,28.7929,28.8281,28.652,28.7459,38237532
2023-09-25,29.0042,29.0511,28.8164,28.8164,15972528
2023-09-26,28.6638,28.875,28.6403,28.7929,40307016
2023-09-27,28.6755,28.7107,28.5347,28.6051,26110120
2023-09-28,28.7929,28.9103,28.652,28.8164,22157308
2023-10-02,29.1685,29.2272,29.0159,29.0159,25845048
2023-10-03,28.9924,29.145,28.9807,29.0981,20273816
2023-10-04,28.6168,28.6872,28.4877,28.6638,44900108
2023-10-05,29.0276,29.0276,28.7342,28.7342,16421960
2023-10-06,29.1333,29.1802,29.0629,29.0629,19539980
2023-10-11,29.638,29.6732,29.5441,29.5558,53988076
2023-10-12,29.8845,29.8962,29.6497,29.6967,57188056
2023-10-13,29.8023,29.908,29.6967,29.8141,25451284
2023-10-16,29.638,29.6497,29.5089,29.6497,30968164
2023-10-17,29.7084,29.8141,29.6732,29.7436,27344148
2023-10-18,29.2976,29.638,29.2976,29.638,38264128
2023-10-19,29.3093,29.3915,29.2037,29.2037,31304980
2023-10-20,29.4385,29.4502,29.0863,29.2859,17549164
2023-10-23,29.0746,29.3093,29.0042,29.3093,32149280
2023-10-24,29.0981,29.0981,28.8046,29.0629,28788744
2023-10-25,29.1568,29.3211,29.1568,29.1568,15920360
2023-10-26,28.5816,28.7342,28.5464,28.6051,87896488
2023-10-27,28.7107,28.8164,28.6638,28.6755,16275748
2023-10-30,28.6403,28.8398,28.5816,28.7342,36553408
2023-10-31,28.4407,28.7459,28.429,28.7342,43123508
2023-11-01,28.5816,28.6755,28.4642,28.6403,17689308
2023-11-02,29.2272,29.2272,28.9103,28.9103,39232848
2023-11-03,29.4502,29.4854,29.2741,29.3446,34794272
2023-11-06,29.7084,29.861,29.6615,29.7084,63692796
2023-11-07,29.6967,29.7671,29.6028,29.6967,26172452
2023-11-08,29.861,29.9197,29.6967,29.7319,44402716
2023-11-09,29.8728,29.908,29.7319,29.7906,24907492
2023-11-10,29.7554,29.7789,29.6732,29.7436,17006284
